idx,l_angle_knee,r_angle_knee,l_angle_hip,r_angle_hip,back_ground_angle
160,75.06377489102455,55.51387876287763,44.906557609310966,56.24959307781033,84.85329767807214
161,75.38955450753708,71.3164999568679,44.99093671099587,56.02012144158246,85.33208321819808
162,74.86220454371745,75.10808260155576,44.8718510724637,55.90915031037335,84.80469620654895
163,76.93825571222459,59.87596947751098,50.78117109328135,61.8361436390465,77.60768494902459
164,77.0279222533193,46.03370016843081,52.721161571674905,66.71945843887605,73.96778896549212
165,76.10908004759887,77.57733457341946,55.16366412556168,62.315637081286546,75.1280955926166
166,74.21183776531284,76.54676449665706,53.73175493171546,61.37199940648494,74.57381094132685
167,75.24939413720175,76.40917957486016,57.23128623615239,63.893907861285264,72.87282526226238
168,74.3909215781314,73.66488974700636,57.48406384728137,65.5738173703532,72.27731613231997
169,75.01250027801207,75.20761043312402,57.842913450724566,66.38191134819905,72.26159855119745
170,73.95026145994389,77.9467520143899,59.49698694053379,67.25424213157939,70.74588242368729
171,74.87114484948482,77.43198365400653,61.111965799406555,68.27626290257312,69.18522309469029
172,74.32020705906241,74.28710757344165,62.672236531758955,69.41710543690098,66.95918485561153
173,75.94694743491807,79.06096521139801,64.81889452386014,73.19402587130482,64.99344745857576
174,77.89105557710486,73.10193155355033,68.23441303953307,73.04792806153365,61.248082518621466
175,78.61351110861396,79.29552412280273,70.35846044535609,75.14107679161454,60.33641319029951
176,80.68239659089882,81.16581693869641,73.15061756984046,77.83938146408997,58.44223096277706
177,79.54337350878373,79.81045937988154,73.23307227793158,78.38377424180405,57.16100055606844
178,80.50110410020646,80.03319262306702,74.86088827067537,79.02226904526857,55.428577866008666
179,81.49282817468197,80.94818291156702,76.19493844251427,81.53103187712611,54.22569281421441
180,80.71319736962843,82.45644407800745,74.89948741658962,84.16362219871745,55.438786343413085
181,78.91608063345076,80.55103814989928,79.72579191286596,87.9660885483109,49.541827017920916
182,80.9312874747437,81.05503096446564,82.59745429145465,89.09528027295984,47.901152144113595
183,81.09638401818229,80.80968779518999,84.08782786986548,88.67783398331694,46.71926233392354
184,82.90660354266105,81.53239024647817,87.19351269645564,90.50256972235964,44.76633172162408
185,83.00209720067298,81.7460515453907,88.72587554929683,92.2386504154277,42.859563411994664
186,83.32306080814743,81.54396740038959,90.26302311773823,93.79533022867975,40.66710431436662
187,83.69589672380837,80.8377658389052,91.9439559959428,95.14686726922204,38.66671669122413
188,83.77938540394102,80.85768948761758,92.80634347584528,96.05300940837648,37.82892678144566
189,81.44764955504121,81.9289084002785,93.90535659434342,100.56364362475482,35.875834751303614
190,85.13890276465033,81.30038211487724,96.10123571533339,100.10991203782596,34.18087134847904
191,86.33044181336464,82.12431989592622,98.16765112795431,102.11023910334161,32.931912748661155
192,86.66353517900306,82.19730051945383,99.71563713567618,103.37480543261944,31.054638866657033
193,86.96254327751936,82.21066281867886,100.51121206550805,103.3712667759185,30.666289628541588
194,87.33721328752591,82.66824638905494,101.94700268614724,105.42922525024157,29.180637640106116
195,87.22804808893376,82.66459134028243,103.23928980308925,106.79859533865402,27.868687090971942
